Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length,1-SPFP(masked),1-SPFN(masked),TC(masked),Compression(masked),Average Terminal Gap length
SF205,DefaultProbCons,0.0780798149219,0.085497150095,0.0817884825085,0.0,0.0780798149219,0.718061674009,0.853911969806,0.938461538462,7.0,681.0,489.0,288.0,0.125211924724,0.639605621984,10.9676258993,2.0,0.0780798149219,0.085497150095,0.0,0.718061674009,24.0
SF056,DefaultProbCons,0.068085106383,0.0560897435897,0.0620874249864,0.0,0.068085106383,0.964705882353,0.820384217506,0.91059602649,9.0,935.0,902.0,509.0,0.183252633179,0.595127748069,9.68665377176,3.0,0.068085106383,0.0560897435897,0.0,0.964705882353,54.0
SF007,DefaultProbCons,0.00976205003051,0.0114041339986,0.0105830920145,0.0,0.00976205003051,0.778195488722,0.841388272493,0.907216494845,5.0,532.0,414.0,260.0,0.126030567142,0.55977443609,11.4538461538,4.0,0.00976205003051,0.0114041339986,0.0,0.778195488722,42.5
SF161,DefaultProbCons,0.102311854402,0.0961627369394,0.0992372956709,0.0,0.102311854402,0.907185628743,0.840998400283,0.931818181818,10.0,334.0,303.0,160.0,0.136282437912,0.593113772455,7.33703703704,2.0,0.102311854402,0.0961627369394,0.0,0.907185628743,21.8
SF292,DefaultProbCons,0.0720245937637,0.0710264183629,0.0715255060633,0.0,0.0720245937637,0.94976076555,0.838483570419,0.904109589041,6.0,418.0,397.0,253.0,0.129297242123,0.477671451356,7.21686746988,2.0,0.0720245937637,0.0710264183629,0.0,0.94976076555,25.5
SF225,DefaultProbCons,0.0753488372093,0.0664479081214,0.0708983726654,0.0,0.0753488372093,0.886046511628,0.844047399085,0.945205479452,9.0,430.0,381.0,274.0,0.597608567542,0.626356589147,12.12,3.0,0.0753488372093,0.0664479081214,0.0,0.886046511628,18.4444444444
SF274,DefaultProbCons,0.0291508238276,0.0281862745098,0.0286685491687,0.0,0.0291508238276,0.983516483516,0.891191658565,0.899253731343,3.0,546.0,537.0,394.0,0.0642631813541,0.326617826618,5.19417475728,2.0,0.0291508238276,0.0281862745098,0.0,0.983516483516,19.5
SF041,DefaultProbCons,0.127341597796,0.0889498244095,0.108145711103,0.0,0.127341597796,1.84653465347,0.788670189116,0.911111111111,22.0,202.0,373.0,129.0,0.092408858232,0.49302430243,4.47142857143,2.0,0.127341597796,0.0889498244095,0.0,1.84653465347,8.0
SF170,DefaultProbCons,0.0617529880478,0.0589353612167,0.0603441746323,0.0,0.0617529880478,1.02564102564,0.838723820722,0.921348314607,4.0,156.0,160.0,119.0,0.0792646366289,0.301282051282,5.22222222222,2.0,0.0617529880478,0.0589353612167,0.0,1.02564102564,10.125
SF198,DefaultProbCons,0.0153638814016,0.0173357664234,0.0163498239125,0.00239234449761,0.0153638814016,0.72808988764,0.870287694704,0.943298969072,6.0,890.0,648.0,419.0,0.093571420583,0.59606741573,10.4703947368,3.0,0.0153638814016,0.0173357664234,0.00239234449761,0.72808988764,42.1666666667
SF025,DefaultProbCons,0.503006012024,0.434256055363,0.468631033694,0.15,0.503006012024,1.21904761905,0.616068871707,0.6875,4.0,105.0,128.0,101.0,0.0127101589819,0.0547619047619,1.76923076923,1.0,0.503006012024,0.434256055363,0.15,1.21904761905,0.125
SF215,DefaultProbCons,0.0800320128051,0.0708717221828,0.075451867494,0.0,0.0800320128051,1.07598784195,0.813677097742,0.918699186992,7.0,329.0,354.0,221.0,0.181181812957,0.461137646548,9.31578947368,2.0,0.0800320128051,0.0708717221828,0.0,1.07598784195,44.5714285714
SF318,DefaultProbCons,0.126787416587,0.104191147669,0.115489282128,0.0,0.126787416587,1.19672131148,0.856286473107,0.950819672131,10.0,122.0,146.0,76.0,0.0915882428457,0.45,4.25581395349,2.0,0.126787416587,0.104191147669,0.0,1.19672131148,13.55
TL306,DefaultProbCons,0.0759493670886,0.0882352941176,0.0820923306031,0.0,0.0759493670886,0.853658536585,0.831027667984,0.847826086957,3.0,82.0,70.0,60.0,0.0288675134595,0.280487804878,4.92857142857,2.5,0.0759493670886,0.0882352941176,0.0,0.853658536585,4.33333333333
SF013,DefaultProbCons,0.112831858407,0.108337758895,0.110584808651,0.0,0.112831858407,0.849593495935,0.76715550631,0.866666666667,7.0,246.0,209.0,149.0,0.160233582721,0.521486643438,9.25773195876,4.0,0.112831858407,0.108337758895,0.0,0.849593495935,18.6428571429
SF237,DefaultProbCons,0.0797872340426,0.0837988826816,0.0817930583621,0.0,0.0797872340426,0.915662650602,0.814361001318,0.9,3.0,249.0,228.0,190.0,0.130369415623,0.330655957162,6.67567567568,2.0,0.0797872340426,0.0837988826816,0.0,0.915662650602,24.0
SF134,DefaultProbCons,0.0672529746508,0.0574204946996,0.0623367346752,0.0,0.0672529746508,1.05,0.800924685342,0.871794871795,7.0,280.0,294.0,169.0,0.127474046649,0.494897959184,6.73611111111,2.0,0.0672529746508,0.0574204946996,0.0,1.05,16.0714285714
SF019,DefaultProbCons,0.146226415094,0.134199134199,0.140212774647,0.0,0.146226415094,1.05369127517,0.837019396336,0.90625,5.0,149.0,157.0,120.0,0.0832993127835,0.281879194631,3.5593220339,2.0,0.146226415094,0.134199134199,0.0,1.05369127517,4.2
SF275,DefaultProbCons,0.108832807571,0.121908127208,0.11537046739,0.00689655172414,0.108832807571,0.828070175439,0.781586928582,0.857142857143,4.0,285.0,236.0,166.0,0.117689572881,0.472807017544,10.568627451,4.0,0.108832807571,0.121908127208,0.00689655172414,0.828070175439,9.625
SF208,DefaultProbCons,0.141676505313,0.109041344843,0.125358925078,0.0,0.141676505313,1.44852941176,0.817788023026,0.913461538462,7.0,136.0,197.0,125.0,0.0741610461295,0.170168067227,2.74576271186,1.0,0.141676505313,0.109041344843,0.0,1.44852941176,2.92857142857
SF053,DefaultProbCons,0.0245412844037,0.0266633441316,0.0256023142676,0.0,0.0245412844037,0.653035935564,0.843500493055,0.916666666667,8.0,807.0,527.0,326.0,0.197867318409,0.698420074349,13.7469512195,4.0,0.0245412844037,0.0266633441316,0.0,0.653035935564,21.6875
SF154,DefaultProbCons,0.132653061224,0.126623376623,0.129638218924,0.0,0.132653061224,1.00606060606,0.565559160958,0.60396039604,3.0,165.0,166.0,138.0,0.116206712371,0.248484848485,10.25,2.0,0.132653061224,0.126623376623,0.0,1.00606060606,13.0
SF279,DefaultProbCons,0.0890360559235,0.0732002419843,0.0811181489539,0.0,0.0890360559235,1.12737127371,0.804869235778,0.891304347826,7.0,369.0,416.0,277.0,0.222661233633,0.45683313976,7.66233766234,3.0,0.0890360559235,0.0732002419843,0.0,1.12737127371,20.0
TL436,DefaultProbCons,0.0112866817156,0.0116822429907,0.0114844623531,0.0,0.0112866817156,0.8,0.864719437303,0.975609756098,5.0,165.0,132.0,104.0,0.358675069872,0.587878787879,21.0869565217,23.0,0.0112866817156,0.0116822429907,0.0,0.8,22.8
SF219,DefaultProbCons,0.146599629532,0.137948207171,0.142273918351,0.0,0.146599629532,0.900662251656,0.791986883895,0.897810218978,9.0,1057.0,952.0,499.0,0.0805929856791,0.563965100389,8.88245033113,3.0,0.146599629532,0.137948207171,0.0,0.900662251656,34.1666666667
SF300,DefaultProbCons,0.366984993179,0.329656862745,0.348320927962,0.0752688172043,0.366984993179,1.13008130081,0.690983337249,0.820512820513,5.0,123.0,139.0,99.0,0.0775939682077,0.250406504065,4.52941176471,2.0,0.366984993179,0.329656862745,0.0752688172043,1.13008130081,2.2
SF315,DefaultProbCons,0.0389523169913,0.0332759609868,0.036114138989,0.0,0.0389523169913,0.986725663717,0.768054535769,0.861788617886,9.0,452.0,446.0,254.0,0.204395287189,0.558505408063,11.0829268293,2.0,0.0389523169913,0.0332759609868,0.0,0.986725663717,43.2222222222
TL587,DefaultProbCons,0.0628571428571,0.0582010582011,0.0605291005291,0.0,0.0628571428571,1.0,0.852134512764,0.860655737705,3.0,223.0,223.0,182.0,0.128870866809,0.282511210762,6.3,3.0,0.0628571428571,0.0582010582011,0.0,1.0,11.0
SF075,DefaultProbCons,0.116129032258,0.108527131783,0.112328082021,0.0114068441065,0.116129032258,1.02919708029,0.774338051894,0.836257309942,4.0,411.0,423.0,289.0,0.171036321881,0.368613138686,8.30136986301,3.0,0.116129032258,0.108527131783,0.0114068441065,1.02919708029,17.375
TL526,DefaultProbCons,0.0316091954023,0.0328358208955,0.0322225081489,0.0,0.0316091954023,0.896414342629,0.893607893608,0.918918918919,3.0,251.0,225.0,176.0,0.0898198699016,0.361221779548,6.47619047619,2.0,0.0316091954023,0.0328358208955,0.0,0.896414342629,18.1666666667
SF295,DefaultProbCons,0.115015974441,0.104347826087,0.109681900264,0.0,0.115015974441,1.11409395973,0.753260869565,0.834782608696,3.0,149.0,166.0,133.0,0.0534351145038,0.140939597315,3.0,2.0,0.115015974441,0.104347826087,0.0,1.11409395973,1.33333333333
SF241,DefaultProbCons,0.253234750462,0.242477876106,0.247856313284,0.114537444934,0.253234750462,1.01689189189,0.719224425297,0.781065088757,3.0,296.0,301.0,233.0,0.00905072173681,0.220720720721,9.33333333333,1.0,0.253234750462,0.242477876106,0.114537444934,1.01689189189,19.1666666667
SF067,DefaultProbCons,0.13624425476,0.120254998551,0.128249626656,0.0,0.13624425476,0.978005865103,0.760214031901,0.868085106383,8.0,682.0,667.0,410.0,0.14896603911,0.52254398827,10.5985130112,3.0,0.13624425476,0.120254998551,0.0,0.978005865103,25.0625
SF113,DefaultProbCons,0.0769775678867,0.0808130887457,0.0788953283162,0.0142180094787,0.0769775678867,0.861185983827,0.856986842773,0.969325153374,7.0,742.0,639.0,434.0,0.335296400014,0.581247593377,9.8338762215,4.0,0.0769775678867,0.0808130887457,0.0142180094787,0.861185983827,11.9285714286
TL008,DefaultProbCons,0.0,0.0,0.0,0.0,0.0,0.622837370242,0.967276422764,1.0,3.0,289.0,180.0,147.0,0.131703438456,0.542099192618,22.380952381,4.0,0.0,0.0,0.0,0.622837370242,56.0
SF281,DefaultProbCons,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.759040755992,0.785714285714,3.0,165.0,150.0,128.0,0.128935838546,0.319191919192,5.64285714286,3.0,0.0,0.0,0.0,0.909090909091,6.66666666667
SF203,DefaultProbCons,0.249390243902,0.200539347879,0.224964795891,0.0205011389522,0.249390243902,1.3358925144,0.723837880142,0.794117647059,5.0,521.0,696.0,460.0,0.0377361542636,0.163531669866,3.76991150442,2.0,0.249390243902,0.200539347879,0.0205011389522,1.3358925144,10.2
SF091,DefaultProbCons,0.0875273522976,0.0826446280992,0.0850859901984,0.00434782608696,0.0875273522976,0.96231884058,0.821377516887,0.879194630872,4.0,345.0,332.0,245.0,0.132150831059,0.36884057971,6.69736842105,3.0,0.0875273522976,0.0826446280992,0.00434782608696,0.96231884058,9.625
SF320,DefaultProbCons,0.0981629947604,0.0822620748029,0.0902125347817,0.0,0.0981629947604,0.967403314917,0.780619863241,0.848,9.0,1810.0,1751.0,1046.0,0.220069572635,0.59926335175,12.6614785992,5.0,0.0981629947604,0.0822620748029,0.0,0.967403314917,11.2222222222
SF070,DefaultProbCons,0.0964540473483,0.0823986575996,0.0894263524739,0.0,0.0964540473483,0.913432835821,0.744271065504,0.904109589041,17.0,335.0,306.0,131.0,0.116927467257,0.676733977173,9.95865633075,3.0,0.0964540473483,0.0823986575996,0.0,0.913432835821,37.3529411765
TL553,DefaultProbCons,0.00635593220339,0.00920245398773,0.00777919309556,0.0,0.00635593220339,0.727513227513,0.890007205541,0.928571428571,3.0,378.0,275.0,205.0,0.0150495096714,0.464726631393,10.54,4.0,0.00635593220339,0.00920245398773,0.0,0.727513227513,24.8333333333
SF012,DefaultProbCons,0.0503816793893,0.0576419213974,0.0540118003933,0.0,0.0503816793893,0.753246753247,0.833688798923,0.867403314917,4.0,693.0,522.0,388.0,0.142387714131,0.529581529582,12.2333333333,4.0,0.0503816793893,0.0576419213974,0.0,0.753246753247,31.625
SF226,DefaultProbCons,0.0891188251001,0.069170984456,0.079144904778,0.0,0.0891188251001,1.14186851211,0.806974838343,0.912280701754,12.0,289.0,330.0,160.0,0.0982704985296,0.525663206459,8.06637168142,4.0,0.0891188251001,0.069170984456,0.0,1.14186851211,23.375
SF026,DefaultProbCons,0.0703012912482,0.0713245997089,0.0708129454785,0.0173913043478,0.0703012912482,0.91875,0.784176558601,0.859154929577,5.0,160.0,147.0,113.0,0.184673518378,0.4125,8.46153846154,6.0,0.0703012912482,0.0713245997089,0.0173913043478,0.91875,13.8
SF305,DefaultProbCons,0.13160561749,0.10358974359,0.11759768054,0.0,0.13160561749,0.896907216495,0.777094950043,0.925373134328,16.0,388.0,348.0,183.0,0.299461529151,0.743556701031,18.8408163265,3.0,0.13160561749,0.10358974359,0.0,0.896907216495,77.71875
SF238,DefaultProbCons,0.256809338521,0.226285714286,0.241547526404,0.038961038961,0.256809338521,1.27906976744,0.795503621599,0.903225806452,6.0,86.0,110.0,73.0,0.109769255099,0.222868217054,3.19444444444,3.0,0.256809338521,0.226285714286,0.038961038961,1.27906976744,3.75
SF264,DefaultProbCons,0.120356612184,0.0977080820265,0.109032347105,0.0,0.120356612184,1.05970149254,0.754258899249,0.867469879518,5.0,201.0,213.0,176.0,0.428491468143,0.461691542289,8.92307692308,1.0,0.120356612184,0.0977080820265,0.0,1.05970149254,28.1
SF176,DefaultProbCons,0.0337132003799,0.0294158265433,0.0315645134616,0.0,0.0337132003799,0.976531942634,0.872960669904,0.931330472103,8.0,767.0,749.0,448.0,0.175424654835,0.533246414602,6.01470588235,2.0,0.0337132003799,0.0294158265433,0.0,0.976531942634,23.9375
SF153,DefaultProbCons,0.0742132456552,0.0551965065502,0.0647048761027,0.0,0.0742132456552,1.24152542373,0.884605842884,0.961165048544,11.0,236.0,293.0,141.0,0.0492156580126,0.468798151002,3.76780185759,2.0,0.0742132456552,0.0551965065502,0.0,1.24152542373,7.0
SF313,DefaultProbCons,0.161504424779,0.162946428571,0.162225426675,0.0,0.161504424779,0.916666666667,0.749480144348,0.810810810811,4.0,144.0,132.0,109.0,0.114722347509,0.348958333333,6.7,3.0,0.161504424779,0.162946428571,0.0,0.916666666667,9.5
TL548,DefaultProbCons,0.0222222222222,0.0213903743316,0.0218062982769,0.0,0.0222222222222,0.985185185185,0.8129395218,0.888888888889,3.0,135.0,133.0,95.0,0.0669745974816,0.338271604938,7.61111111111,2.0,0.0222222222222,0.0213903743316,0.0,0.985185185185,11.5
SF209,DefaultProbCons,0.0558312655087,0.0585719598364,0.0572016126725,0.0,0.0558312655087,0.816853932584,0.847394871068,0.914179104478,7.0,890.0,727.0,439.0,0.0879136634678,0.567415730337,8.18287037037,3.0,0.0558312655087,0.0585719598364,0.0,0.816853932584,22.3571428571
TL443,DefaultProbCons,0.0526315789474,0.0506329113924,0.0516322451699,0.00833333333333,0.0526315789474,1.0,0.916013243626,0.959183673469,3.0,188.0,188.0,148.0,0.0861551621678,0.280141843972,4.15789473684,1.5,0.0526315789474,0.0506329113924,0.00833333333333,1.0,2.16666666667
TL258,DefaultProbCons,0.0663900414938,0.0733944954128,0.0698922684533,0.0243902439024,0.0663900414938,0.863157894737,0.922297080024,0.957746478873,3.0,190.0,164.0,136.0,0.192704401159,0.40350877193,5.22727272727,2.0,0.0663900414938,0.0733944954128,0.0243902439024,0.863157894737,7.5
SF256,DefaultProbCons,0.136554621849,0.112068965517,0.124311793683,0.0,0.136554621849,1.07100591716,0.801795415885,0.913793103448,8.0,169.0,181.0,127.0,0.280225023543,0.531804733728,10.4202898551,2.0,0.136554621849,0.112068965517,0.0,1.07100591716,30.4375
SF018,DefaultProbCons,0.355555555556,0.323640960809,0.339598258182,0.125,0.355555555556,1.05882352941,0.615466523602,0.65671641791,4.0,187.0,198.0,153.0,0.027884661422,0.209893048128,3.34042553191,2.0,0.355555555556,0.323640960809,0.125,1.05882352941,2.875
SF139,DefaultProbCons,0.0766404199475,0.0741869918699,0.0754137059087,0.00578034682081,0.0766404199475,1.02637362637,0.814422013592,0.913793103448,5.0,455.0,467.0,309.0,0.130989647867,0.402637362637,9.16,3.0,0.0766404199475,0.0741869918699,0.00578034682081,1.02637362637,20.4
SF009,DefaultProbCons,0.0954571592869,0.0849756846685,0.0902164219777,0.0,0.0954571592869,1.03342618384,0.825768273158,0.937984496124,8.0,359.0,371.0,238.0,0.19404988313,0.490947075209,8.29411764706,3.0,0.0954571592869,0.0849756846685,0.0,1.03342618384,43.0625
SF197,DefaultProbCons,0.0583468395462,0.0475561426684,0.0529514911073,0.0,0.0583468395462,1.15677966102,0.824250130972,0.865546218487,4.0,236.0,273.0,176.0,0.0963200083115,0.332627118644,6.03846153846,2.0,0.0583468395462,0.0475561426684,0.0,1.15677966102,7.75
SF016,DefaultProbCons,0.283671704066,0.23308805084,0.258379877453,0.0123762376238,0.283671704066,1.21527777778,0.735406803509,0.936305732484,16.0,576.0,700.0,300.0,0.0985306092742,0.572048611111,9.43112701252,3.0,0.283671704066,0.23308805084,0.0123762376238,1.21527777778,42.46875
SF290,DefaultProbCons,0.0598133955348,0.058128238342,0.0589708169384,0.00340136054422,0.0598133955348,0.757475083056,0.840732972395,0.960396039604,11.0,602.0,456.0,216.0,0.14646616203,0.697674418605,12.7624309392,3.0,0.0598133955348,0.058128238342,0.00340136054422,0.757475083056,51.0454545455
TL142,DefaultProbCons,0.0,0.0,0.0,0.0,0.0,0.968553459119,0.902171555016,0.96875,3.0,159.0,154.0,126.0,0.217595520654,0.345911949686,4.45945945946,2.0,0.0,0.0,0.0,0.968553459119,8.33333333333
SF057,DefaultProbCons,0.236670293798,0.197727272727,0.217198783262,0.015503875969,0.236670293798,1.09170305677,0.782015544893,0.952941176471,7.0,229.0,250.0,140.0,0.0582642022335,0.43917654398,8.28235294118,2.0,0.236670293798,0.197727272727,0.015503875969,1.09170305677,11.8571428571
SF299,DefaultProbCons,0.066187948798,0.0607275852191,0.0634577670086,0.0,0.066187948798,0.94623655914,0.841541017971,0.8984375,8.0,372.0,352.0,219.0,0.187866479508,0.533602150538,6.9649122807,2.0,0.066187948798,0.0607275852191,0.0,0.94623655914,20.125
SF163,DefaultProbCons,0.0951612903226,0.103763629968,0.0994624601455,0.014553014553,0.0951612903226,0.834490740741,0.781245719678,0.848275862069,6.0,864.0,721.0,453.0,0.282102484342,0.602237654321,13.1729957806,3.0,0.0951612903226,0.103763629968,0.014553014553,0.834490740741,24.4166666667
TL568,DefaultProbCons,0.0557851239669,0.0509433962264,0.0533642600967,0.0,0.0557851239669,1.00952380952,0.913054893785,0.962264150943,5.0,105.0,106.0,79.0,0.153013435169,0.380952380952,7.14285714286,2.0,0.0557851239669,0.0509433962264,0.0,1.00952380952,4.7
SF202,DefaultProbCons,0.114851485149,0.117171717172,0.11601160116,0.0,0.114851485149,0.879069767442,0.807183041015,0.851851851852,4.0,215.0,189.0,147.0,0.166268090514,0.444186046512,5.38028169014,2.0,0.114851485149,0.117171717172,0.0,0.879069767442,15.25
SF148,DefaultProbCons,0.0267840061221,0.0293562591738,0.0280701326479,0.0,0.0267840061221,0.7078125,0.838182402062,0.928057553957,9.0,640.0,453.0,243.0,0.137413328177,0.668402777778,13.2302405498,4.0,0.0267840061221,0.0293562591738,0.0,0.7078125,43.2777777778
SF184,DefaultProbCons,0.125,0.103846153846,0.114423076923,0.0,0.125,1.125,0.858561252669,0.931818181818,4.0,72.0,81.0,63.0,0.173973178009,0.284722222222,4.31578947368,2.0,0.125,0.103846153846,0.0,1.125,4.125
SF017,DefaultProbCons,0.0283805193911,0.0196283944736,0.0240044569323,0.0,0.0283805193911,1.20077220077,0.833178561155,0.8984375,13.0,777.0,933.0,378.0,0.0740933784453,0.575091575092,7.71447543161,4.0,0.0283805193911,0.0196283944736,0.0,1.20077220077,15.9230769231
SF171,DefaultProbCons,0.110437895896,0.13096015676,0.120699026328,0.0032,0.110437895896,0.787644787645,0.835072673481,0.922619047619,5.0,1036.0,816.0,598.0,0.221023568357,0.504826254826,7.57971014493,2.0,0.110437895896,0.13096015676,0.0032,0.787644787645,12.0
SF140,DefaultProbCons,0.0330128205128,0.0333441243121,0.0331784724124,0.0,0.0330128205128,0.65296803653,0.849582701299,0.941860465116,9.0,438.0,286.0,187.0,0.244682860874,0.691273465246,13.6934673367,5.0,0.0330128205128,0.0333441243121,0.0,0.65296803653,39.1666666667
SF063,DefaultProbCons,0.178554446029,0.154877294287,0.166715870158,0.0,0.178554446029,0.996677740864,0.772615459476,0.877049180328,6.0,903.0,900.0,738.0,0.393717793552,0.518087855297,12.2043478261,3.0,0.178554446029,0.154877294287,0.0,0.996677740864,13.1666666667
SF220,DefaultProbCons,0.132221560453,0.135641547862,0.133931554157,0.00260416666667,0.132221560453,0.845007451565,0.779502111028,0.888111888112,8.0,671.0,567.0,368.0,0.143659711004,0.589046199702,16.8191489362,4.0,0.132221560453,0.135641547862,0.00260416666667,0.845007451565,71.6875
SF260,DefaultProbCons,0.0975384615385,0.0755301405766,0.0865343010575,0.0,0.0975384615385,1.16600790514,0.818052168694,0.938596491228,9.0,253.0,295.0,154.0,0.072964947436,0.448397013614,5.70391061453,3.0,0.0975384615385,0.0755301405766,0.0,1.16600790514,8.83333333333
